filepath,label,split_name
images/72101_1065084099_5bc5389ab3_m.jpg,['window'],mlgcn_adv
images/11930_2568669400_ef48648b5b_m.jpg,['person'],mlgcn_adv
images/34407_236505332_418a7f38d4_m.jpg,['person'],mlgcn_adv
images/168555_2493691214_7b0856fb0b_m.jpg,['toy'],mlgcn_adv
images/41438_429146957_e1304d5645_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/81429_186886435_5f2fd464b1_m.jpg,['person'],mlgcn_adv
images/267456_2547031909_fac8f2afc3_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/151501_1529833850_8b74a0dc1b_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/171127_908250856_d4ce9ec09f_m.jpg,['animal'],mlgcn_adv
images/3385_14440142_40bb119ecc_m.jpg,['person'],mlgcn_adv
images/178018_121383346_a9cb38a119_m.jpg,['person'],mlgcn_adv
images/90613_511864690_d2df873224_m.jpg,['sand'],mlgcn_adv
images/218701_136716287_38edcf3a06_m.jpg,"['clouds', 'fire', 'sky']",mlgcn_adv
images/244983_43072352_9581c0a0b2_m.jpg,['person'],mlgcn_adv
images/212930_786348204_d3a10f8ab4_m.jpg,"['military', 'person']",mlgcn_adv
images/50005_281038957_b4d46703dc_m.jpg,['person'],mlgcn_adv
images/34860_2360506102_ba419eefcb_m.jpg,['flowers'],mlgcn_adv
images/96215_2203863722_43bb2e4990_m.jpg,"['animal', 'horses']",mlgcn_adv
images/214738_169436336_9b4e5e2799_m.jpg,['person'],mlgcn_adv
images/49388_2337179038_794c4f783d_m.jpg,['person'],mlgcn_adv
images/185376_117629187_2d67e135cd_m.jpg,['person'],mlgcn_adv
images/116795_1543198446_3a4b3d6918_m.jpg,"['animal', 'cat']",mlgcn_adv
images/71577_2100170155_979317f535_m.jpg,"['animal', 'grass']",mlgcn_adv
images/1686_2343760208_2ae8a362ac_m.jpg,['flowers'],mlgcn_adv
images/63022_152000906_ca7e0b97c3_m.jpg,['animal'],mlgcn_adv
images/67644_807941397_53cc9341d3_m.jpg,['sand'],mlgcn_adv
images/164123_112843437_119bed5b2f_m.jpg,['person'],mlgcn_adv
images/254612_2494972652_c37c5e7799_m.jpg,['person'],mlgcn_adv
images/122403_2330584_6981123ceb_m.jpg,['person'],mlgcn_adv
images/776_498481698_6f2c7c177e_m.jpg,['person'],mlgcn_adv
images/221456_1874011138_ef4288ac1c_m.jpg,['person'],mlgcn_adv
images/100679_2154284568_2431ed8977_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/234425_2400896441_bd8470b829_m.jpg,['animal'],mlgcn_adv
images/253600_2463973842_c6719839e3_m.jpg,['person'],mlgcn_adv
images/182782_1553523843_ab1ff599d6_m.jpg,['window'],mlgcn_adv
images/50761_352290064_9233069e80_m.jpg,['water'],mlgcn_adv
images/168393_524414199_d69c7bdaf0_m.jpg,['person'],mlgcn_adv
images/132248_2578401101_cafd273265_m.jpg,"['animal', 'cat']",mlgcn_adv
images/245392_194788706_116bdae3d4_m.jpg,['person'],mlgcn_adv
images/4639_2384778091_782865f571_m.jpg,['flowers'],mlgcn_adv
images/233720_2234485596_f59a455567_m.jpg,"['clouds', 'grass', 'sky']",mlgcn_adv
images/269605_2404385888_85d609d051_m.jpg,['person'],mlgcn_adv
images/5952_544350380_708ed37b26_m.jpg,['animal'],mlgcn_adv
images/64933_151692033_fd7f4f9abe_m.jpg,['animal'],mlgcn_adv
images/182704_2547767468_314d0fd899_m.jpg,['window'],mlgcn_adv
images/6819_173096441_00882dc9a9_m.jpg,['person'],mlgcn_adv
images/147932_2634639594_a98a64eed0_m.jpg,"['clouds', 'ocean', 'sky', 'water']",mlgcn_adv
images/23927_1798108060_a95b7bbaa6_m.jpg,['person'],mlgcn_adv
images/173472_150932443_c67818ecd1_m.jpg,"['railroad', 'train']",mlgcn_adv
images/238720_567758249_cb8dfff413_m.jpg,['person'],mlgcn_adv
images/20668_156737038_af85b9981a_m.jpg,['person'],mlgcn_adv
images/238083_1621497731_f5e3709d44_m.jpg,['person'],mlgcn_adv
images/23578_468653512_6b94ab95c7_m.jpg,['person'],mlgcn_adv
images/161180_461812808_b13813f4eb_m.jpg,"['animal', 'sand']",mlgcn_adv
images/168395_138392837_e1a9a910ba_m.jpg,['animal'],mlgcn_adv
images/60203_2546594465_143d258ce5_m.jpg,['animal'],mlgcn_adv
images/248457_114316968_b656f33935_m.jpg,['person'],mlgcn_adv
images/22100_1306468919_f166a3d676_m.jpg,['person'],mlgcn_adv
images/63387_23514652_00ed73a517_m.jpg,['person'],mlgcn_adv
images/133622_2050809868_ec6c23036e_m.jpg,['water'],mlgcn_adv
images/77501_1434874329_33dc73d598_m.jpg,['animal'],mlgcn_adv
images/257919_2206754168_0b3dddd9fd_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/252091_1470104591_7523bc20d5_m.jpg,['person'],mlgcn_adv
images/94212_463887705_a06745420f_m.jpg,"['animal', 'birds']",mlgcn_adv
images/74643_159884018_2f31818e70_m.jpg,['person'],mlgcn_adv
images/85357_428384884_d53177ca4c_m.jpg,"['animal', 'fish']",mlgcn_adv
images/69349_2548039509_894564bb1a_m.jpg,['person'],mlgcn_adv
images/263452_1323563139_5e6d0d7887_m.jpg,"['flowers', 'plants']",mlgcn_adv
images/163991_443915548_1767b50191_m.jpg,['person'],mlgcn_adv
images/4206_383374604_f1bbfd6c22_m.jpg,['person'],mlgcn_adv
images/121517_1286000685_3ea3faef73_m.jpg,['person'],mlgcn_adv
images/195281_220393764_dfb2f5d1b0_m.jpg,['person'],mlgcn_adv
images/98322_376571257_9e7021c7c1_m.jpg,"['animal', 'cat']",mlgcn_adv
images/7670_2531830357_26583db760_m.jpg,"['animal', 'elk']",mlgcn_adv
images/20665_425203015_943ecbf4a6_m.jpg,['person'],mlgcn_adv
images/86547_323649727_d9d1805aa8_m.jpg,"['clouds', 'plane', 'sky']",mlgcn_adv
images/148805_389742336_227552a761_m.jpg,['person'],mlgcn_adv
images/2414_840844301_109307b1be_m.jpg,['person'],mlgcn_adv
images/89601_176176998_8c88c97072_m.jpg,['animal'],mlgcn_adv
images/232959_1332188912_37c3f7e38f_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/168041_1574475772_297caee3d6_m.jpg,['toy'],mlgcn_adv
images/191095_26154175_276a281360_m.jpg,['person'],mlgcn_adv
images/128766_446832093_c12f02c705_m.jpg,['person'],mlgcn_adv
images/108565_473473695_473f6aaa02_m.jpg,['person'],mlgcn_adv
images/106159_2396501867_d714c7b268_m.jpg,['person'],mlgcn_adv
images/74537_1592354442_a02a0e1925_m.jpg,['person'],mlgcn_adv
images/234558_2159812066_018b00402d_m.jpg,['animal'],mlgcn_adv
images/252371_1055416_0e0f123e25_m.jpg,['person'],mlgcn_adv
images/100268_396827635_2837094355_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/73679_1404494235_0d1bb99b1b_m.jpg,['person'],mlgcn_adv
images/82249_2651828100_caa1cf606f_m.jpg,['animal'],mlgcn_adv
images/234063_1353166551_5db775fe45_m.jpg,['animal'],mlgcn_adv
images/68399_329894998_681b8ab275_m.jpg,"['flowers', 'plants']",mlgcn_adv
images/59480_1113788921_9a928a1cc9_m.jpg,"['animal', 'clouds', 'cow', 'grass', 'sky']",mlgcn_adv
images/58838_2076972074_fa3096f681_m.jpg,['person'],mlgcn_adv
images/124365_102412453_243aca2735_m.jpg,['person'],mlgcn_adv
images/207271_776967090_ac81d4d2b8_m.jpg,['person'],mlgcn_adv
images/84063_2633715236_703a9ecafb_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/4199_1600051345_ed73fdc92e_m.jpg,"['animal', 'cat']",mlgcn_adv
images/193069_524724850_51c57cb606_m.jpg,['person'],mlgcn_adv
images/105149_90246875_0158971a12_m.jpg,['person'],mlgcn_adv
images/169602_511084720_c4f5a368ca_m.jpg,['toy'],mlgcn_adv
images/83358_1350990342_6630901f45_m.jpg,['person'],mlgcn_adv
images/78664_464611266_7a25e1a8cd_m.jpg,['toy'],mlgcn_adv
images/227654_9824005_a82670bdeb_m.jpg,['person'],mlgcn_adv
images/91019_458952221_53854d526f_m.jpg,['person'],mlgcn_adv
images/80403_301934878_46722823ab_m.jpg,['person'],mlgcn_adv
images/75219_384612815_2ee7bb8773_m.jpg,['sand'],mlgcn_adv
images/63434_2328487414_84b8e95636_m.jpg,['person'],mlgcn_adv
images/178151_2410935198_c4e1082e3b_m.jpg,['person'],mlgcn_adv
images/206331_2381877856_bca06f0b20_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/63742_2534234592_0b5b698348_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/90692_565847241_1fc9362bf5_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/45989_1670834319_21011c1532_m.jpg,['person'],mlgcn_adv
images/231413_144934652_e9260679b4_m.jpg,['military'],mlgcn_adv
images/192461_2168075796_09f22e570f_m.jpg,['person'],mlgcn_adv
images/188539_281641858_1539fb72a2_m.jpg,['person'],mlgcn_adv
images/235691_2707813424_8fd57f0f6b_m.jpg,"['animal', 'zebra']",mlgcn_adv
images/4564_469869254_0929c902a5_m.jpg,['window'],mlgcn_adv
images/161200_79134252_2576ec34ae_m.jpg,"['animal', 'bear']",mlgcn_adv
images/224949_423319268_08bfd0e17a_m.jpg,['road'],mlgcn_adv
images/227329_1191598085_24a8cafdcb_m.jpg,['flowers'],mlgcn_adv
images/115024_478922670_d5c9b04754_m.jpg,['person'],mlgcn_adv
images/216393_873187112_73ce3583fe_m.jpg,['person'],mlgcn_adv
images/25502_504439245_c31f5dd676_m.jpg,['person'],mlgcn_adv
images/198983_2484888905_8f13bc5770_m.jpg,['animal'],mlgcn_adv
images/90934_2232255647_d2986a096d_m.jpg,['flowers'],mlgcn_adv
images/180088_104208275_697af46b1b_m.jpg,['person'],mlgcn_adv
images/67328_2521667333_3ae24553cf_m.jpg,['person'],mlgcn_adv
images/173475_219920458_45d61674b3_m.jpg,"['person', 'railroad']",mlgcn_adv
images/245667_2629090012_92833c43c4_m.jpg,['person'],mlgcn_adv
images/149753_2313610085_311457f96f_m.jpg,"['flowers', 'plants']",mlgcn_adv
images/50747_487984685_efa2d94a67_m.jpg,"['animal', 'tiger']",mlgcn_adv
images/30893_2079844233_b76284b7e1_m.jpg,['person'],mlgcn_adv
images/192850_229516213_2ea6b77972_m.jpg,['person'],mlgcn_adv
images/111587_281489347_93b299fcee_m.jpg,['tree'],mlgcn_adv
images/170978_212558154_52e13f0dee_m.jpg,['animal'],mlgcn_adv
images/41984_105461044_52c81af316_m.jpg,['toy'],mlgcn_adv
images/150073_2371819845_dd41462d4e_m.jpg,"['flowers', 'plants']",mlgcn_adv
images/251945_1770397154_3d3e0b806e_m.jpg,['person'],mlgcn_adv
images/161644_2422585921_e998d9151b_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/219671_2134437147_dc61b99b4e_m.jpg,['snow'],mlgcn_adv
images/53405_2322000264_e7efd796d2_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/6634_2209838104_04b6b79e1d_m.jpg,['animal'],mlgcn_adv
images/27873_1816001749_1663f03a7d_m.jpg,['person'],mlgcn_adv
images/99321_108140910_77472049b5_m.jpg,"['snow', 'window']",mlgcn_adv
images/224211_2678341363_4b688c7e44_m.jpg,"['animal', 'water']",mlgcn_adv
images/104494_302737673_f0d2c77140_m.jpg,['person'],mlgcn_adv
images/24885_345098154_88a25c89f6_m.jpg,['person'],mlgcn_adv
images/91930_371041016_1384c8db4d_m.jpg,"['animal', 'fox']",mlgcn_adv
images/71067_1407453565_38cb7adf9e_m.jpg,"['animal', 'dog']",mlgcn_adv
images/64859_533855835_ca2525815a_m.jpg,['animal'],mlgcn_adv
images/158727_1579646830_65f4dfc888_m.jpg,['sand'],mlgcn_adv
images/106857_230070860_ac7867ff00_m.jpg,['plane'],mlgcn_adv
images/256732_2187224461_527042743f_m.jpg,['person'],mlgcn_adv
images/235121_2142374997_684115ded2_m.jpg,['person'],mlgcn_adv
images/210446_2260131695_4d95959707_m.jpg,['water'],mlgcn_adv
images/37013_867418367_867403b7e0_m.jpg,"['animal', 'birds']",mlgcn_adv
images/30282_2483483054_c8fd06a943_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/6948_433428639_e95d4d660a_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/1359_57015092_6a5c2a1d98_m.jpg,['sand'],mlgcn_adv
images/47453_206250350_88fc60cec6_m.jpg,['person'],mlgcn_adv
images/85269_142309507_bd7d3fc47a_m.jpg,"['animal', 'fish']",mlgcn_adv
images/74601_29895883_77e38d55e5_m.jpg,['person'],mlgcn_adv
images/148335_2231536367_08f584c9fe_m.jpg,['person'],mlgcn_adv
images/249674_920881231_8526355d61_m.jpg,"['clouds', 'sky', 'sun', 'sunset']",mlgcn_adv
images/184076_240327737_5e7d892217_m.jpg,"['person', 'water']",mlgcn_adv
images/260120_359360420_499f4024bd_m.jpg,['person'],mlgcn_adv
images/238726_2508700463_93b772aaee_m.jpg,['person'],mlgcn_adv
images/220463_274005225_ea191ecf56_m.jpg,['person'],mlgcn_adv
images/142478_2233350106_aac2d30a9d_m.jpg,['food'],mlgcn_adv
images/234107_551738791_941becbb57_m.jpg,['animal'],mlgcn_adv
images/208050_2471669054_c9d2aaa09c_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/188331_373308002_b60e08a2b4_m.jpg,['person'],mlgcn_adv
images/136705_167663184_6afd122fc6_m.jpg,['person'],mlgcn_adv
images/252030_1470093813_821d61b76b_m.jpg,['person'],mlgcn_adv
images/246244_94179520_2919070c13_m.jpg,"['buildings', 'cityscape', 'clouds', 'sky', 'tower']",mlgcn_adv
images/137457_28128438_3fe134949e_m.jpg,"['military', 'person']",mlgcn_adv
images/184690_90861627_092f8d578e_m.jpg,['toy'],mlgcn_adv
images/36019_61561654_0962c68f1d_m.jpg,"['animal', 'grass']",mlgcn_adv
images/92075_414558132_c1d53ddda0_m.jpg,"['animal', 'fox']",mlgcn_adv
images/97020_288026578_2dc360ec87_m.jpg,['animal'],mlgcn_adv
images/55115_2366121550_d42a0f089d_m.jpg,['person'],mlgcn_adv
images/199131_1849419790_d82f5d8dbb_m.jpg,['animal'],mlgcn_adv
images/117358_2235185960_2dea988cdb_m.jpg,"['clouds', 'sky', 'snow']",mlgcn_adv
images/104022_2170481682_82e31314be_m.jpg,"['animal', 'birds']",mlgcn_adv
images/221245_95080370_8f45568df5_m.jpg,['road'],mlgcn_adv
images/218251_2170428594_703d66e173_m.jpg,"['animal', 'cat']",mlgcn_adv
images/69469_2068063201_63eae886f0_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/7319_2547601785_5d0ceb2ac5_m.jpg,['animal'],mlgcn_adv
images/42690_2285955438_ed7a589545_m.jpg,"['animal', 'cat']",mlgcn_adv
images/132826_2312592036_e8825526da_m.jpg,"['clouds', 'mountain', 'sky', 'snow']",mlgcn_adv
images/195518_217492730_32c7cb03f5_m.jpg,['person'],mlgcn_adv
images/190637_114781031_9cb9208a6b_m.jpg,['animal'],mlgcn_adv
images/4714_861556420_21b58efdbc_m.jpg,"['flowers', 'plants']",mlgcn_adv
images/22059_2321245869_82e18d3868_m.jpg,['person'],mlgcn_adv
images/47673_2103249605_3c253dac4e_m.jpg,['flowers'],mlgcn_adv
images/115018_1383819551_ddfc4d10a5_m.jpg,['person'],mlgcn_adv
images/147033_454314909_dda73e95a7_m.jpg,['person'],mlgcn_adv
images/13059_313813778_46cc5d80c7_m.jpg,['person'],mlgcn_adv
images/176776_2283641786_179e2afd02_m.jpg,['person'],mlgcn_adv
images/234914_151279526_b00869c978_m.jpg,['animal'],mlgcn_adv
images/2663_1394663624_561db1356c_m.jpg,['person'],mlgcn_adv
images/102287_345012889_b3e7b02e4e_m.jpg,['rocks'],mlgcn_adv
images/60181_410526252_d2ee0bbcc1_m.jpg,['animal'],mlgcn_adv
images/233972_854749890_51404038a5_m.jpg,['animal'],mlgcn_adv
images/16347_2226533373_18ce0ea22f_m.jpg,"['animal', 'dog']",mlgcn_adv
images/88297_2386439751_cf0b5b334c_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/243287_151597222_3d2bac731d_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/224618_2045562174_15f2ca08f6_m.jpg,['person'],mlgcn_adv
images/57699_2088213255_17ecab9445_m.jpg,"['animal', 'cat']",mlgcn_adv
images/181825_525235416_03fc236700_m.jpg,['animal'],mlgcn_adv
images/171238_1677754906_445041dbc1_m.jpg,['animal'],mlgcn_adv
images/136653_2520128745_75dc41f50d_m.jpg,['person'],mlgcn_adv
images/119838_2547855282_b2fe9acefa_m.jpg,['person'],mlgcn_adv
images/1981_2839740_d70e4d7742_m.jpg,['person'],mlgcn_adv
images/56650_1318112822_a46c72a8a0_m.jpg,['person'],mlgcn_adv
images/74648_2607767971_5a9b64bbaa_m.jpg,['person'],mlgcn_adv
images/149836_430000450_8214c22039_m.jpg,['flowers'],mlgcn_adv
images/102869_1360364369_3fffde8ffb_m.jpg,['water'],mlgcn_adv
images/2460_463734878_2d9e75145b_m.jpg,['person'],mlgcn_adv
images/22524_2437482631_bfe4356162_m.jpg,['person'],mlgcn_adv
images/52065_2364592821_e98d573c78_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/63279_2312862445_248c35720d_m.jpg,['animal'],mlgcn_adv
images/239844_2433270918_6ac1073bf1_m.jpg,['road'],mlgcn_adv
images/216607_57761860_d47b17e003_m.jpg,['person'],mlgcn_adv
images/177660_2429932926_d97b49a130_m.jpg,['person'],mlgcn_adv
images/46591_195273089_7a1e956745_m.jpg,['person'],mlgcn_adv
images/154507_959720539_15e74890ec_m.jpg,['animal'],mlgcn_adv
images/196090_51960977_fdc698e8be_m.jpg,['person'],mlgcn_adv
images/170332_2127550820_f19fecd49c_m.jpg,['animal'],mlgcn_adv
images/25894_452699262_f07c072732_m.jpg,['flowers'],mlgcn_adv
images/60471_286341002_532616e967_m.jpg,['animal'],mlgcn_adv
images/56607_79150600_f5c51c9c53_m.jpg,['person'],mlgcn_adv
images/76995_53653960_c8556a6d86_m.jpg,"['animal', 'grass']",mlgcn_adv
images/216188_2535385577_1e2e623cc1_m.jpg,['person'],mlgcn_adv
images/153141_19461395_aa1d028fb0_m.jpg,['person'],mlgcn_adv
images/12324_1930293820_f9130a16f0_m.jpg,['leaf'],mlgcn_adv
images/200528_847197949_87660a25b5_m.jpg,"['clouds', 'sky', 'sunset']",mlgcn_adv
images/90357_1589321752_37af656870_m.jpg,"['animal', 'dog']",mlgcn_adv
images/20779_1498361980_1c1d5a68c4_m.jpg,['person'],mlgcn_adv
images/260772_2607221388_e64ae96e8c_m.jpg,"['clouds', 'lake', 'reflection', 'sky', 'water']",mlgcn_adv
images/251795_337490025_b37848ff2f_m.jpg,['person'],mlgcn_adv
images/82251_2617055753_b451c791df_m.jpg,"['animal', 'elk']",mlgcn_adv
images/157777_407631468_b7274ddb61_m.jpg,['person'],mlgcn_adv
images/122427_223848958_caa31c09e6_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/34789_2332323302_e17cbb7d25_m.jpg,"['rocks', 'sky']",mlgcn_adv
images/55432_142017205_caa6d0df8e_m.jpg,['person'],mlgcn_adv
images/235491_2037077881_accb7e6805_m.jpg,['animal'],mlgcn_adv
images/560_1089431354_975367f51d_m.jpg,['person'],mlgcn_adv
images/98256_2653672376_8589e0647c_m.jpg,['person'],mlgcn_adv
images/235692_2446186469_11fc736db0_m.jpg,"['animal', 'zebra']",mlgcn_adv
images/73152_1831955455_ea2003fed9_m.jpg,['person'],mlgcn_adv
images/247742_2176781769_e3d0955a0d_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/153767_520957550_5be65c10f1_m.jpg,['person'],mlgcn_adv
images/11248_1203043536_9cd33c2e41_m.jpg,"['clouds', 'sky']",mlgcn_adv
images/81259_290530837_e57e045513_m.jpg,['water'],mlgcn_adv
images/67668_2315725905_db3b6fb89e_m.jpg,['sand'],mlgcn_adv
images/247758_94798253_c5fe15e40f_m.jpg,['person'],mlgcn_adv
images/31065_332571044_49013cd3f3_m.jpg,['flowers'],mlgcn_adv
